[Tue Oct 15 02:48:18.515056 2019] [mpm_event:notice] [pid 1151:tid 140038082049920] AH00489: Apache/2.4.10 (Debian) configured -- resuming normal operations
[Tue Oct 15 02:48:18.515746 2019] [core:notice] [pid 1151:tid 140038082049920] AH00094: Command line: '/usr/sbin/apache2'
[Tue Oct 15 14:30:38.703272 2019] [proxy_fcgi:error] [pid 1155:tid 140037853267712] [client 172.17.0.1:38138] AH01068: Got bogus version 116, referer: http://hellodolly.local/wp-admin/plugin-install.php?s=fa&tab=search&type=term
[Wed Oct 16 16:56:58.425442 2019] [proxy_fcgi:error] [pid 1154:tid 140037870053120] (22)Invalid argument: [client 172.17.0.1:40256] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Wed Oct 16 16:57:07.040281 2019] [proxy_fcgi:error] [pid 1154:tid 140037811304192] [client 172.17.0.1:40316] AH01068: Got bogus version 116, referer: http://hellodolly.local/wp-admin/post-new.php?post_type=page
[Wed Oct 16 16:57:07.040462 2019] [proxy_fcgi:error] [pid 1154:tid 140037811304192] (22)Invalid argument: [client 172.17.0.1:40316] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post-new.php?post_type=page
[Thu Oct 17 00:32:34.213806 2019] [proxy_fcgi:error] [pid 1154:tid 140037760947968] [client 172.17.0.1:41802] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=1&action=edit
[Thu Oct 17 00:32:34.215040 2019] [proxy_fcgi:error] [pid 1154:tid 140037760947968] (22)Invalid argument: [client 172.17.0.1:41802] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=1&action=edit
[Thu Oct 17 00:33:43.755489 2019] [proxy_fcgi:error] [pid 1155:tid 140037991847680] [client 172.17.0.1:42108] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php
[Thu Oct 17 00:33:43.755701 2019] [proxy_fcgi:error] [pid 1155:tid 140037991847680] (22)Invalid argument: [client 172.17.0.1:42108] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php
[Thu Oct 17 00:34:03.727559 2019] [proxy_fcgi:error] [pid 1155:tid 140037718984448] [client 172.17.0.1:42234] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=26&action=edit
[Thu Oct 17 00:34:03.728032 2019] [proxy_fcgi:error] [pid 1155:tid 140037718984448] (22)Invalid argument: [client 172.17.0.1:42234] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=26&action=edit
[Thu Oct 17 01:11:39.577733 2019] [proxy_fcgi:error] [pid 1154:tid 140037777733376] [client 172.17.0.1:42786] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=50&action=edit
[Thu Oct 17 01:11:39.578023 2019] [proxy_fcgi:error] [pid 1154:tid 140037777733376] (22)Invalid argument: [client 172.17.0.1:42786] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=50&action=edit
[Thu Oct 17 01:11:50.505508 2019] [proxy_fcgi:error] [pid 1155:tid 140037983454976] [client 172.17.0.1:42894] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php
[Thu Oct 17 01:11:50.505997 2019] [proxy_fcgi:error] [pid 1155:tid 140037983454976] (22)Invalid argument: [client 172.17.0.1:42894] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php
[Thu Oct 17 15:00:48.684292 2019] [proxy_fcgi:error] [pid 1154:tid 140037811304192] [client 172.17.0.1:43618] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php
[Thu Oct 17 15:00:48.684474 2019] [proxy_fcgi:error] [pid 1154:tid 140037811304192] (22)Invalid argument: [client 172.17.0.1:43618] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php
[Thu Oct 17 15:00:52.769302 2019] [proxy_fcgi:error] [pid 1154:tid 140037760947968] [client 172.17.0.1:43642] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=23&action=edit
[Thu Oct 17 15:00:52.769515 2019] [proxy_fcgi:error] [pid 1154:tid 140037760947968] (22)Invalid argument: [client 172.17.0.1:43642] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=23&action=edit
[Thu Oct 17 15:01:10.209332 2019] [proxy_fcgi:error] [pid 1155:tid 140037769340672] [client 172.17.0.1:43748] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php
[Thu Oct 17 15:01:10.209544 2019] [proxy_fcgi:error] [pid 1155:tid 140037769340672] (22)Invalid argument: [client 172.17.0.1:43748] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php
[Thu Oct 17 15:01:14.978024 2019] [proxy_fcgi:error] [pid 1155:tid 140037777733376] [client 172.17.0.1:43772] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=11&action=edit
[Thu Oct 17 15:01:14.978198 2019] [proxy_fcgi:error] [pid 1155:tid 140037777733376] (22)Invalid argument: [client 172.17.0.1:43772] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=11&action=edit
[Thu Oct 17 15:17:14.774548 2019] [proxy_fcgi:error] [pid 1154:tid 140037718984448] [client 172.17.0.1:44856] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Thu Oct 17 15:17:14.774832 2019] [proxy_fcgi:error] [pid 1154:tid 140037718984448] (22)Invalid argument: [client 172.17.0.1:44856] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Thu Oct 17 15:18:27.198659 2019] [proxy_fcgi:error] [pid 1154:tid 140037777733376] [client 172.17.0.1:45082] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php
[Thu Oct 17 15:18:27.198866 2019] [proxy_fcgi:error] [pid 1154:tid 140037777733376] (22)Invalid argument: [client 172.17.0.1:45082] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php
[Thu Oct 17 15:18:44.629680 2019] [proxy_fcgi:error] [pid 1155:tid 140037760947968] [client 172.17.0.1:45150] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=1&action=edit
[Thu Oct 17 15:18:44.629890 2019] [proxy_fcgi:error] [pid 1155:tid 140037760947968] (22)Invalid argument: [client 172.17.0.1:45150] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=1&action=edit
[Fri Oct 18 02:51:03.152696 2019] [proxy_fcgi:error] [pid 1155:tid 140037760947968] [client 172.17.0.1:46542] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Fri Oct 18 02:51:03.152957 2019] [proxy_fcgi:error] [pid 1155:tid 140037760947968] (22)Invalid argument: [client 172.17.0.1:46542] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Fri Oct 18 02:51:07.926200 2019] [proxy_fcgi:error] [pid 1154:tid 140037828089600] [client 172.17.0.1:46658] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post-new.php?post_type=page
[Fri Oct 18 02:51:07.943840 2019] [proxy_fcgi:error] [pid 1154:tid 140037828089600] (22)Invalid argument: [client 172.17.0.1:46658] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post-new.php?post_type=page
[Fri Oct 18 02:51:59.734951 2019] [proxy_fcgi:error] [pid 1155:tid 140037735769856] [client 172.17.0.1:47198] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Fri Oct 18 02:51:59.735147 2019] [proxy_fcgi:error] [pid 1155:tid 140037735769856] (22)Invalid argument: [client 172.17.0.1:47198] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Fri Oct 18 13:54:51.916592 2019] [proxy_fcgi:error] [pid 1155:tid 140037975062272] [client 172.17.0.1:49732] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Fri Oct 18 13:54:51.916897 2019] [proxy_fcgi:error] [pid 1155:tid 140037975062272] (22)Invalid argument: [client 172.17.0.1:49732] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Fri Oct 18 13:54:57.160420 2019] [proxy_fcgi:error] [pid 1154:tid 140037777733376] [client 172.17.0.1:49856] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=63&action=edit
[Fri Oct 18 13:54:57.211229 2019] [proxy_fcgi:error] [pid 1154:tid 140037777733376] (22)Invalid argument: [client 172.17.0.1:49856] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=63&action=edit
[Fri Oct 18 13:55:18.801825 2019] [proxy_fcgi:error] [pid 1154:tid 140037786126080] [client 172.17.0.1:50384] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Fri Oct 18 13:55:18.802145 2019] [proxy_fcgi:error] [pid 1154:tid 140037786126080] (22)Invalid argument: [client 172.17.0.1:50384] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Fri Oct 18 13:55:24.658066 2019] [proxy_fcgi:error] [pid 1154:tid 140037870053120] [client 172.17.0.1:50404] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=65&action=edit
[Fri Oct 18 13:55:24.658367 2019] [proxy_fcgi:error] [pid 1154:tid 140037870053120] (22)Invalid argument: [client 172.17.0.1:50404] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=65&action=edit
[Fri Oct 18 13:56:18.312267 2019] [proxy_fcgi:error] [pid 1154:tid 140037802911488] [client 172.17.0.1:50824] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Fri Oct 18 13:56:18.312447 2019] [proxy_fcgi:error] [pid 1154:tid 140037802911488] (22)Invalid argument: [client 172.17.0.1:50824] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Fri Oct 18 13:56:48.393383 2019] [proxy_fcgi:error] [pid 1155:tid 140037718984448] [client 172.17.0.1:51032] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=50&action=edit
[Fri Oct 18 13:56:48.393573 2019] [proxy_fcgi:error] [pid 1155:tid 140037718984448] (22)Invalid argument: [client 172.17.0.1:51032] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=50&action=edit
[Fri Oct 18 14:03:01.330480 2019] [proxy_fcgi:error] [pid 1154:tid 140037861660416] [client 172.17.0.1:51562] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php
[Fri Oct 18 14:03:01.330646 2019] [proxy_fcgi:error] [pid 1154:tid 140037861660416] (22)Invalid argument: [client 172.17.0.1:51562] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php
[Fri Oct 18 14:03:11.505193 2019] [proxy_fcgi:error] [pid 1154:tid 140037802911488] [client 172.17.0.1:51590] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=1&action=edit
[Fri Oct 18 14:03:11.505456 2019] [proxy_fcgi:error] [pid 1154:tid 140037802911488] (22)Invalid argument: [client 172.17.0.1:51590] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=1&action=edit
[Fri Oct 18 14:05:00.227456 2019] [proxy_fcgi:error] [pid 1155:tid 140037844875008] [client 172.17.0.1:51722] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Fri Oct 18 14:05:00.227666 2019] [proxy_fcgi:error] [pid 1155:tid 140037844875008] (22)Invalid argument: [client 172.17.0.1:51722] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Fri Oct 18 14:06:55.362884 2019] [proxy_fcgi:error] [pid 1154:tid 140037777733376] [client 172.17.0.1:52010] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=63&action=edit
[Fri Oct 18 14:06:55.363076 2019] [proxy_fcgi:error] [pid 1154:tid 140037777733376] (22)Invalid argument: [client 172.17.0.1:52010] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=63&action=edit
[Fri Oct 18 16:45:46.116526 2019] [proxy_fcgi:error] [pid 1155:tid 140037794518784] [client 172.17.0.1:53546] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/customize.php?return=%2Fwp-admin%2Fwidgets.php
[Fri Oct 18 16:45:46.116801 2019] [proxy_fcgi:error] [pid 1155:tid 140037794518784] (22)Invalid argument: [client 172.17.0.1:53546] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/customize.php?return=%2Fwp-admin%2Fwidgets.php
[Fri Oct 18 16:45:46.147560 2019] [proxy_fcgi:error] [pid 1155:tid 140037836482304] [client 172.17.0.1:53590] AH01068: Got bogus version 116, referer: http://hellodolly.local/wp-admin/customize.php?return=%2Fwp-admin%2Fwidgets.php
[Fri Oct 18 16:45:46.147828 2019] [proxy_fcgi:error] [pid 1155:tid 140037836482304] (22)Invalid argument: [client 172.17.0.1:53590] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/customize.php?return=%2Fwp-admin%2Fwidgets.php
[Fri Oct 18 17:08:08.409016 2019] [proxy_fcgi:error] [pid 1154:tid 140037735769856] [client 172.17.0.1:54132] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/customize.php?url=http%3A%2F%2Fhellodolly.local%2Fhome%2F
[Fri Oct 18 17:08:08.409234 2019] [proxy_fcgi:error] [pid 1154:tid 140037735769856] (22)Invalid argument: [client 172.17.0.1:54132] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/customize.php?url=http%3A%2F%2Fhellodolly.local%2Fhome%2F
[Sat Oct 19 03:40:09.853110 2019] [proxy_fcgi:error] [pid 1155:tid 140037870053120] [client 172.17.0.1:55380] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sat Oct 19 03:40:09.853557 2019] [proxy_fcgi:error] [pid 1155:tid 140037870053120] (22)Invalid argument: [client 172.17.0.1:55380] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sat Oct 19 15:26:51.968324 2019] [proxy_fcgi:error] [pid 1154:tid 140037760947968] [client 172.17.0.1:59458] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sat Oct 19 15:26:51.982372 2019] [proxy_fcgi:error] [pid 1154:tid 140037760947968] (22)Invalid argument: [client 172.17.0.1:59458] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sat Oct 19 15:27:33.067685 2019] [proxy_fcgi:error] [pid 1155:tid 140037966669568] [client 172.17.0.1:59614] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sat Oct 19 15:27:33.067894 2019] [proxy_fcgi:error] [pid 1155:tid 140037966669568] (22)Invalid argument: [client 172.17.0.1:59614] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sat Oct 19 15:27:56.199441 2019] [proxy_fcgi:error] [pid 1155:tid 140037819696896] [client 172.17.0.1:59662] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=80&action=edit
[Sat Oct 19 15:27:56.199643 2019] [proxy_fcgi:error] [pid 1155:tid 140037819696896] (22)Invalid argument: [client 172.17.0.1:59662] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=80&action=edit
[Sat Oct 19 15:37:02.157419 2019] [proxy_fcgi:error] [pid 1154:tid 140037819696896] [client 172.17.0.1:60610] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sat Oct 19 15:37:02.157590 2019] [proxy_fcgi:error] [pid 1154:tid 140037819696896] (22)Invalid argument: [client 172.17.0.1:60610] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sat Oct 19 15:40:38.781620 2019] [proxy_fcgi:error] [pid 1154:tid 140037802911488] [client 172.17.0.1:60938] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=80&action=edit
[Sat Oct 19 15:40:38.782184 2019] [proxy_fcgi:error] [pid 1154:tid 140037802911488] (22)Invalid argument: [client 172.17.0.1:60938] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=80&action=edit
[Sat Oct 19 16:40:17.401732 2019] [proxy_fcgi:error] [pid 1155:tid 140037836482304] [client 172.17.0.1:34292] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php
[Sat Oct 19 16:40:17.402013 2019] [proxy_fcgi:error] [pid 1155:tid 140037836482304] (22)Invalid argument: [client 172.17.0.1:34292] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php
[Sat Oct 19 17:10:00.101977 2019] [proxy_fcgi:error] [pid 1154:tid 140037844875008] [client 172.17.0.1:35088] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sat Oct 19 17:10:00.102314 2019] [proxy_fcgi:error] [pid 1154:tid 140037844875008] (22)Invalid argument: [client 172.17.0.1:35088] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sat Oct 19 17:12:21.842953 2019] [proxy_fcgi:error] [pid 1154:tid 140037828089600] [client 172.17.0.1:35548] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=80&action=edit
[Sat Oct 19 17:12:21.843217 2019] [proxy_fcgi:error] [pid 1154:tid 140037828089600] (22)Invalid argument: [client 172.17.0.1:35548] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=80&action=edit
[Sat Oct 19 17:12:58.997089 2019] [proxy_fcgi:error] [pid 1154:tid 140037836482304] [client 172.17.0.1:35672] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=80&action=edit
[Sat Oct 19 17:12:58.997455 2019] [proxy_fcgi:error] [pid 1154:tid 140037836482304] (22)Invalid argument: [client 172.17.0.1:35672] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=80&action=edit
[Sat Oct 19 17:14:46.153307 2019] [proxy_fcgi:error] [pid 1155:tid 140037802911488] [client 172.17.0.1:35868] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sat Oct 19 17:14:46.154280 2019] [proxy_fcgi:error] [pid 1155:tid 140037802911488] (22)Invalid argument: [client 172.17.0.1:35868] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sun Oct 20 14:39:19.834264 2019] [proxy_fcgi:error] [pid 1154:tid 140037718984448] [client 172.17.0.1:36294] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=80&action=edit
[Sun Oct 20 14:39:19.834537 2019] [proxy_fcgi:error] [pid 1154:tid 140037718984448] (22)Invalid argument: [client 172.17.0.1:36294] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=80&action=edit
[Sun Oct 20 15:49:44.523635 2019] [proxy_fcgi:error] [pid 1154:tid 140037861660416] [client 172.17.0.1:39190] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sun Oct 20 15:49:44.523981 2019] [proxy_fcgi:error] [pid 1154:tid 140037861660416] (22)Invalid argument: [client 172.17.0.1:39190] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sun Oct 20 15:49:50.051774 2019] [proxy_fcgi:error] [pid 1155:tid 140037828089600] [client 172.17.0.1:39208] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post-new.php?post_type=page
[Sun Oct 20 15:49:50.051976 2019] [proxy_fcgi:error] [pid 1155:tid 140037828089600] (22)Invalid argument: [client 172.17.0.1:39208] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post-new.php?post_type=page
[Sun Oct 20 17:28:38.843724 2019] [proxy_fcgi:error] [pid 1155:tid 140037802911488] [client 172.17.0.1:40794] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sun Oct 20 17:28:38.844404 2019] [proxy_fcgi:error] [pid 1155:tid 140037802911488] (22)Invalid argument: [client 172.17.0.1:40794] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sun Oct 20 17:28:43.407753 2019] [proxy_fcgi:error] [pid 1155:tid 140037760947968] [client 172.17.0.1:40904] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=52&action=edit
[Sun Oct 20 17:28:43.408431 2019] [proxy_fcgi:error] [pid 1155:tid 140037760947968] (22)Invalid argument: [client 172.17.0.1:40904] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=52&action=edit
[Sun Oct 20 17:29:56.207690 2019] [proxy_fcgi:error] [pid 1154:tid 140037744162560] [client 172.17.0.1:41158] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Sun Oct 20 17:29:56.207878 2019] [proxy_fcgi:error] [pid 1154:tid 140037744162560] (22)Invalid argument: [client 172.17.0.1:41158] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php?post_type=page
[Tue Oct 22 02:31:37.825312 2019] [proxy_fcgi:error] [pid 1155:tid 140037802911488] [client 172.17.0.1:44182] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php
[Tue Oct 22 02:31:37.886215 2019] [proxy_fcgi:error] [pid 1155:tid 140037802911488] (22)Invalid argument: [client 172.17.0.1:44182] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php
[Tue Oct 22 02:31:41.548892 2019] [proxy_fcgi:error] [pid 1155:tid 140037870053120] [client 172.17.0.1:44222] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=24&action=edit
[Tue Oct 22 02:31:41.549089 2019] [proxy_fcgi:error] [pid 1155:tid 140037870053120] (22)Invalid argument: [client 172.17.0.1:44222] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=24&action=edit
[Tue Oct 22 02:33:36.304277 2019] [proxy_fcgi:error] [pid 1154:tid 140037811304192] [client 172.17.0.1:44882] AH01068: Got bogus version 58, referer: http://hellodolly.local/wp-admin/edit.php
[Tue Oct 22 02:33:36.304641 2019] [proxy_fcgi:error] [pid 1154:tid 140037811304192] (22)Invalid argument: [client 172.17.0.1:44882] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/edit.php
[Tue Oct 22 02:33:39.850106 2019] [proxy_fcgi:error] [pid 1154:tid 140037861660416] [client 172.17.0.1:44922] AH01068: Got bogus version 100, referer: http://hellodolly.local/wp-admin/post.php?post=1&action=edit
[Tue Oct 22 02:33:39.850321 2019] [proxy_fcgi:error] [pid 1154:tid 140037861660416] (22)Invalid argument: [client 172.17.0.1:44922] AH01075: Error dispatching request to : (passing brigade to output filters), referer: http://hellodolly.local/wp-admin/post.php?post=1&action=edit
[Tue Oct 22 17:33:06.836660 2019] [mpm_event:notice] [pid 549:tid 140511383091072] AH00489: Apache/2.4.10 (Debian) configured -- resuming normal operations
[Tue Oct 22 17:33:06.861274 2019] [core:notice] [pid 549:tid 140511383091072] AH00094: Command line: '/usr/sbin/apache2'
